"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data","id"
"Malmo Bluff","2014",2014-07-15,27,"11",21,8,1,0,0,0,0,29,8,"",3984
"Malmo Bluff","2014",2014-07-15,27,"13",21,8,1,0,0,0,0,29,8,"",3985
"Malmo Bluff","2014",2014-07-15,27,"1",21,8,1,0,0,0,0,29,8,"",3986
"Malmo Bluff","2014",2014-07-15,27,"27",21,8,0,1,0,0,1,29,8,"",3987
"Malmo Bluff","2014",2014-07-15,27,"2",21,8,2,0,4,0,4,29,8,"",3988
"Malmo Bluff","2014",2014-07-24,39,"14",21,35,8,0,0,0,0,30,9,"",3989
"Malmo Bluff","2014",2014-07-24,39,"13",21,35,10,0,0,0,0,30,9,"",3990
"Malmo Bluff","2014",2014-07-24,39,"2",21,35,0,0,1,0,1,30,9,"",3991
"Malmo Bluff","2014",2014-07-24,39,"21",21,35,1,0,0,0,0,30,9,"",3992
"Malmo Bluff","2014",2014-07-24,39,"9",21,35,4,0,0,0,0,30,9,"",3993
"Malmo Bluff","2014",2014-07-24,39,"3",21,35,2,0,0,0,0,30,9,"",3994
"Malmo Bluff","2014",2014-07-24,39,"5",21,35,3,0,0,0,0,30,9,"",3995
"Malmo Bluff","2014",2014-07-24,39,"25",21,35,2,0,0,0,0,30,9,"",3996
"Malmo Bluff","2014",2014-07-24,39,"24",21,35,2,0,0,0,0,30,9,"",3997
"Malmo Bluff","2014",2014-07-24,39,"4",21,35,2,0,0,0,0,30,9,"",3998
"Malmo Bluff","2014",2014-07-30,39,"5",21,2,0,0,0,1,1,31,10,"",3999
"Malmo Bluff","2014",2014-07-30,39,"3",21,2,1,0,1,0,1,31,10,"",4000
"Malmo Bluff","2014",2014-07-30,39,"2",21,2,1,0,2,0,2,31,10,"",4001
"Malmo Bluff","2014",2014-08-07,16,NA,21,NA,NA,NA,NA,NA,NA,32,11,"",4002
"Malmo Bluff","2014",2014-08-14,39,"3",21,NA,0,0,1,0,1,33,12,"",4003
"Malmo Bluff","2014",2014-08-20,0,NA,21,NA,NA,NA,NA,NA,NA,34,13,"",4004
"Malmo Bluff","2014",2014-08-21,10,NA,21,NA,NA,NA,NA,NA,NA,34,13,"",4005
"Malmo Bluff","2015",2015-06-22,25,NA,1,1,NA,NA,NA,NA,NA,26,5,"",4006
"Malmo Bluff","2015",2015-06-29,27,NA,13,23,NA,NA,NA,NA,NA,27,6,"",4007
"Malmo Bluff","2015",2015-07-11,24,NA,3,4,NA,NA,NA,NA,NA,28,7,"",4008
"Malmo Bluff","2015",2015-07-17,31,NA,13,22,NA,NA,NA,NA,NA,29,8,"",4009
"Malmo Bluff","2015",2015-07-23,32,NA,6,17,NA,NA,NA,NA,NA,30,9,"",4010
"Malmo Bluff","2015",2015-07-31,47,NA,0,0,NA,NA,NA,NA,NA,31,10,"",4011
"Malmo Bluff","2015",2015-08-05,44,NA,4,9,NA,NA,NA,NA,NA,32,11,"",4012
"Malmo Bluff","2015",2015-08-12,30,NA,0,0,NA,NA,NA,NA,NA,33,12,"",4013
"Malmo Bluff","2015",2015-08-20,17,NA,1,7,NA,NA,NA,NA,NA,34,13,"",4014
"Malmo Bluff","2015",2015-08-27,3,NA,0,0,NA,NA,NA,NA,NA,35,14,"",4015
"Malmo Bluff","2016",2016-06-09,39,NA,1,2,NA,NA,NA,NA,NA,23,2,"",4016
"Malmo Bluff","2016",2016-06-16,31,NA,4,6,NA,NA,NA,NA,NA,24,3,"",4017
"Malmo Bluff","2016",2016-06-23,23,NA,5,8,NA,NA,NA,NA,NA,25,4,"",4018
"Malmo Bluff","2016",2016-06-30,30,NA,4,7,NA,NA,NA,NA,NA,26,5,"",4019
"Malmo Bluff","2016",2016-07-07,35,NA,16,34,NA,NA,NA,NA,NA,27,6,"",4020
"Malmo Bluff","2016",2016-07-14,32,NA,5,7,NA,NA,NA,NA,NA,28,7,"",4021
"Malmo Bluff","2016",2016-07-21,32,NA,2,2,NA,NA,NA,NA,NA,29,8,"",4022
"Malmo Bluff","2016",2016-07-28,17,NA,1,2,NA,NA,NA,NA,NA,30,9,"",4023
"Malmo Bluff","2016",2016-08-04,27,NA,2,4,NA,NA,NA,NA,NA,31,10,"",4024
"Malmo Bluff","2016",2016-08-11,6,NA,0,0,NA,NA,NA,NA,NA,32,11,"",4025
"Malmo Bluff","2016",2016-08-18,14,NA,0,0,NA,NA,NA,NA,NA,33,12,"",4026
"Malmo Bluff","2017",2017-06-13,41,NA,0,0,NA,NA,NA,NA,NA,24,3,"",4027
"Malmo Bluff","2017",2017-06-20,19,NA,1,1,NA,NA,NA,NA,NA,25,4,"",4028
"Malmo Bluff","2017",2017-06-27,29,NA,6,12,NA,NA,NA,NA,NA,26,5,"",4029
"Malmo Bluff","2017",2017-07-04,21,NA,5,7,NA,NA,NA,NA,NA,27,6,"",4030
"Malmo Bluff","2017",2017-07-11,31,NA,11,29,NA,NA,NA,NA,NA,28,7,"",4031
"Malmo Bluff","2017",2017-07-18,28,NA,8,15,NA,NA,NA,NA,NA,29,8,"",4032
"Malmo Bluff","2017",2017-07-25,38,NA,5,9,NA,NA,NA,NA,NA,30,9,"",4033
"Malmo Bluff","2017",2017-08-01,39,NA,4,11,NA,NA,NA,NA,NA,31,10,"",4034
"Malmo Bluff","2017",2017-08-08,53,NA,8,14,NA,NA,NA,NA,NA,32,11,"",4035
"Malmo Bluff","2017",2017-08-15,36,NA,2,2,NA,NA,NA,NA,NA,33,12,"",4036
"Malmo Bluff","2017",2017-08-22,40,NA,0,0,NA,NA,NA,NA,NA,34,13,"",4037
"Malmo Bluff","2017",2017-08-29,0,NA,0,0,NA,NA,NA,NA,NA,35,14,"",4038
"Maylor Point","2008",2008-06-02,NA,"3d",NA,NA,1,0,0,0,0,23,2,"",4039
"Maylor Point","2008",2008-06-02,NA,"2",NA,NA,2,0,0,0,0,23,2,"",4040
"Maylor Point","2008",2008-06-02,NA,"4",NA,NA,1,0,0,0,0,23,2,"",4041
"Maylor Point","2008",2008-06-28,15,NA,3,NA,NA,NA,NA,NA,NA,26,5,"",4042
"Maylor Point","2008",2008-07-05,8,"2",NA,NA,0,0,0,1,1,27,6,"",4043
"Maylor Point","2008",2008-07-14,17,"4",3,NA,0,0,1,0,1,29,8,"",4044
"Maylor Point","2008",2008-07-14,17,"3d",3,NA,1,0,1,0,1,29,8,"",4045
"Maylor Point","2008",2008-07-14,17,"2",3,NA,0,1,0,0,1,29,8,"",4046
"Maylor Point","2008",2008-07-19,15,"3d",NA,NA,0,1,0,0,1,29,8,"",4047
"Maylor Point","2008",2008-07-19,15,"3b",NA,NA,0,1,0,0,1,29,8,"",4048
"Maylor Point","2008",2008-07-19,15,"2a",NA,NA,0,1,0,0,1,29,8,"",4049
"Maylor Point","2008",2008-08-01,17,"3a",NA,NA,0,0,3,0,3,31,10,"",4050
"Maylor Point","2008",2008-08-01,17,"4",NA,NA,0,1,0,0,1,31,10,"",4051
"Maylor Point","2008",2008-08-06,19,"3a",NA,NA,1,1,0,0,1,32,11,"",4052
"Maylor Point","2008",2008-08-06,19,"3d",NA,NA,4,0,0,0,0,32,11,"",4053
"Maylor Point","2008",2008-08-06,19,"3b",NA,NA,3,0,0,0,0,32,11,"",4054
"Maylor Point","2008",2008-08-06,19,"3c",NA,NA,5,0,0,0,0,32,11,"",4055
"Maylor Point","2009",2009-07-14,21,"2",4,NA,0,1,0,0,1,29,8,"",4056
"Maylor Point","2009",2009-07-14,21,"4",4,NA,0,1,1,0,2,29,8,"",4057
"Maylor Point","2009",2009-07-14,21,"1",4,NA,0,1,0,0,1,29,8,"",4058
"Maylor Point","2009",2009-07-14,21,"3",4,NA,0,2,0,0,2,29,8,"",4059
"Maylor Point","2009",2009-07-20,6,NA,4,NA,NA,NA,NA,NA,NA,30,9,"",4060
"Maylor Point","2009",2009-07-27,20,"4",4,NA,0,3,1,0,4,31,10,"",4061
"Maylor Point","2009",2009-07-27,20,"4a",4,NA,0,0,0,3,3,31,10,"",4062
"Maylor Point","2009",2009-08-04,10,"4",5,NA,0,2,0,0,2,32,11,"",4063
"Maylor Point","2009",2009-08-04,10,"4a",5,NA,0,0,0,1,1,32,11,"",4064
"Maylor Point","2009",2009-08-10,24,NA,5,NA,NA,NA,NA,NA,NA,33,12,"",4065
"Maylor Point","2009",2009-08-17,0,NA,5,NA,NA,NA,NA,NA,NA,34,13,"",4066
"Maylor Point","2010",2010-06-28,18,"4",4,1,1,1,0,1,2,26,5,"",4067
"Maylor Point","2010",2010-06-28,18,"5",4,1,0,1,0,0,1,26,5,"",4068
"Maylor Point","2010",2010-06-28,18,"1",4,1,0,3,0,0,3,26,5,"",4069
"Maylor Point","2010",2010-06-28,18,"6",4,1,0,1,0,0,1,26,5,"",4070
"Maylor Point","2010",2010-07-05,22,"3",5,1,1,2,0,0,2,27,6,"",4071
"Maylor Point","2010",2010-07-05,22,"5",5,1,0,2,0,1,3,27,6,"",4072
"Maylor Point","2010",2010-07-11,2,NA,NA,NA,NA,NA,NA,NA,NA,27,6,"",4073
"Maylor Point","2010",2010-07-19,22,NA,5,NA,NA,NA,NA,NA,NA,29,8,"",4074
"Maylor Point","2010",2010-07-26,8,"4",5,2,1,1,0,0,1,30,9,"",4075
"Maylor Point","2010",2010-07-26,8,"3",5,2,1,1,0,1,2,30,9,"",4076
"Maylor Point","2010",2010-08-02,127,"7",6,3,2,1,1,0,2,31,10,"",4077
"Maylor Point","2010",2010-08-02,127,"3",6,3,1,0,0,1,1,31,10,"",4078
"Maylor Point","2010",2010-08-09,2,"7",NA,NA,0,2,0,0,2,32,11,"",4079
"Maylor Point","2010",2010-08-16,53,"7",NA,NA,0,1,1,3,5,33,12,"",4080
"Maylor Point","2011",2011-06-27,5,"1",3,2,0,3,0,0,3,26,5,"",4081
"Maylor Point","2011",2011-06-27,5,"2",3,2,1,0,0,0,0,26,5,"",4082
"Maylor Point","2011",2011-06-27,5,"3",3,2,1,0,0,0,0,26,5,"",4083
"Maylor Point","2011",2011-07-04,19,"4",4,2,0,1,0,0,1,27,6,"",4084
"Maylor Point","2011",2011-07-04,19,"2",4,2,1,0,0,0,0,27,6,"",4085
"Maylor Point","2011",2011-07-04,19,"1",4,2,1,5,0,0,5,27,6,"",4086
"Maylor Point","2011",2011-07-11,12,"1",4,1,1,0,1,0,1,28,7,"",4087
"Maylor Point","2011",2011-07-11,12,"2",4,1,0,1,0,0,1,28,7,"",4088
"Maylor Point","2011",2011-07-18,17,"3",4,NA,0,2,0,0,2,29,8,"",4089
"Maylor Point","2011",2011-07-18,17,"2",4,NA,0,3,0,0,3,29,8,"",4090
"Maylor Point","2011",2011-07-18,17,"4",4,NA,0,0,0,1,1,29,8,"",4091
"Maylor Point","2011",2011-07-18,17,"1",4,NA,0,2,0,0,2,29,8,"",4092
"Maylor Point","2011",2011-07-25,19,"4",4,NA,0,0,2,0,2,30,9,"",4093
"Maylor Point","2011",2011-07-25,19,"3",4,NA,0,0,1,0,1,30,9,"",4094
"Maylor Point","2011",2011-07-25,19,"2",4,NA,0,0,3,0,3,30,9,"",4095
"Maylor Point","2011",2011-08-01,28,"2",4,NA,0,1,1,0,2,31,10,"",4096
"Maylor Point","2011",2011-08-08,29,"8",5,4,4,1,2,0,3,32,11,"",4097
"Maylor Point","2011",2011-08-16,9,"2",5,NA,0,1,1,2,4,33,12,"",4098
"Maylor Point","2011",2011-08-22,4,NA,NA,NA,NA,NA,NA,NA,NA,34,13,"",4099
"Maylor Point","2013",2013-07-02,10,"2",1,NA,0,1,1,0,2,27,6,"",4100
"Maylor Point","2013",2013-07-09,24,"2",2,3,0,1,1,0,2,28,7,"",4101
"Maylor Point","2013",2013-07-09,24,"1",2,3,3,6,1,0,7,28,7,"",4102
"Maylor Point","2013",2013-07-17,4,"3",3,NA,0,1,0,0,1,29,8,"",4103
"Maylor Point","2013",2013-07-17,4,"1",3,NA,0,2,2,0,4,29,8,"",4104
"Maylor Point","2013",2013-07-21,8,"1",3,NA,0,2,1,0,3,29,8,"",4105
"Maylor Point","2013",2013-08-01,13,NA,3,NA,NA,NA,NA,NA,NA,31,10,"",4106
"Maylor Point","2013",2013-08-06,10,NA,3,NA,NA,NA,NA,NA,NA,32,11,"",4107
"Maylor Point","2013",2013-08-14,5,NA,3,NA,NA,NA,NA,NA,NA,33,12,"",4108
"Maylor Point","2014",2014-06-27,9,"2",3,1,0,1,0,0,1,26,5,"",4109
"Maylor Point","2014",2014-06-27,9,"1",3,1,0,2,2,0,4,26,5,"",4110
"Maylor Point","2014",2014-06-27,9,"3",3,1,0,1,0,0,1,26,5,"",4111
"Maylor Point","2014",2014-07-01,25,NA,3,NA,NA,NA,NA,NA,NA,27,6,"",4112
"Maylor Point","2014",2014-07-07,17,NA,3,NA,NA,NA,NA,NA,NA,28,7,"",4113
"Maylor Point","2014",2014-07-14,22,"1",5,6,1,0,0,0,0,29,8,"",4114
"Maylor Point","2014",2014-07-14,22,"3",5,6,0,0,2,0,2,29,8,"",4115
"Maylor Point","2014",2014-07-14,22,"2",5,6,1,2,1,0,3,29,8,"",4116
"Maylor Point","2014",2014-07-14,22,"5",5,6,2,0,0,0,0,29,8,"",4117
"Maylor Point","2014",2014-07-14,22,"4",5,6,2,0,0,0,0,29,8,"",4118
"Maylor Point","2014",2014-07-21,17,"2",5,NA,0,1,1,0,2,30,9,"",4119
"Maylor Point","2014",2014-07-21,17,"3",5,NA,0,0,0,1,1,30,9,"",4120
"Maylor Point","2014",2014-07-30,26,"2",5,NA,0,1,0,0,1,31,10,"",4121
"Maylor Point","2014",2014-07-30,26,"3",5,NA,0,0,1,0,1,31,10,"",4122
"Maylor Point","2014",2014-08-04,20,"6",6,NA,0,0,2,0,2,32,11,"",4123
"Maylor Point","2014",2014-08-14,4,NA,6,NA,NA,NA,NA,NA,NA,33,12,"",4124
"Maylor Point","2014",2014-08-19,2,NA,6,NA,NA,NA,NA,NA,NA,34,13,"",4125
"Maylor Point","2015",2015-06-26,7,NA,1,1,NA,NA,NA,NA,NA,26,5,"",4126
"Maylor Point","2015",2015-07-03,13,NA,2,1,NA,NA,NA,NA,NA,27,6,"",4127
"Maylor Point","2015",2015-07-10,13,NA,1,2,NA,NA,NA,NA,NA,28,7,"",4128
"Maylor Point","2015",2015-07-13,6,NA,1,1,NA,NA,NA,NA,NA,29,8,"",4129
"Maylor Point","2015",2015-07-13,4,NA,0,0,NA,NA,NA,NA,NA,29,8,"",4130
"Maylor Point","2015",2015-07-23,9,NA,0,0,NA,NA,NA,NA,NA,30,9,"",4131
"Maylor Point","2015",2015-08-03,6,NA,0,0,NA,NA,NA,NA,NA,32,11,"",4132
"Maylor Point","2016",2016-06-07,10,NA,0,0,NA,NA,NA,NA,NA,23,2,"",4133
"Maylor Point","2016",2016-06-12,10,NA,1,1,NA,NA,NA,NA,NA,23,2,"",4134
"Maylor Point","2016",2016-06-19,4,NA,0,0,NA,NA,NA,NA,NA,24,3,"",4135
"Maylor Point","2016",2016-06-27,12,NA,1,2,NA,NA,NA,NA,NA,26,5,"",4136
"Maylor Point","2016",2016-07-07,6,NA,2,2,NA,NA,NA,NA,NA,27,6,"",4137
"Maylor Point","2016",2016-07-12,9,NA,2,5,NA,NA,NA,NA,NA,28,7,"",4138
"Maylor Point","2016",2016-07-18,14,NA,3,2,NA,NA,NA,NA,NA,29,8,"",4139
"Maylor Point","2016",2016-07-26,22,NA,2,4,NA,NA,NA,NA,NA,30,9,"",4140
"Maylor Point","2016",2016-08-01,6,NA,2,2,NA,NA,NA,NA,NA,31,10,"",4141
"Maylor Point","2016",2016-08-08,12,NA,1,2,NA,NA,NA,NA,NA,32,11,"",4142
"Maylor Point","2016",2016-08-16,8,NA,0,0,NA,NA,NA,NA,NA,33,12,"",4143
"Maylor Point","2016",2016-08-22,0,NA,0,0,NA,NA,NA,NA,NA,34,13,"",4144
"Monroe Landing","2008",2008-06-28,9,"1",1,NA,1,0,0,0,0,26,5,"",4145
"Monroe Landing","2008",2008-07-04,11,"2",2,NA,0,1,0,0,1,27,6,"",4146
"Monroe Landing","2008",2008-07-04,11,"1",2,NA,0,1,0,0,1,27,6,"",4147
"Monroe Landing","2008",2008-07-11,13,"1",NA,NA,0,1,1,0,2,28,7,"",4148
"Monroe Landing","2008",2008-07-19,10,"2",2,NA,0,0,0,1,1,29,8,"",4149
"Monroe Landing","2008",2008-07-19,10,"1",2,NA,0,0,0,2,2,29,8,"",4150
"Monroe Landing","2008",2008-08-02,11,"1",NA,NA,3,0,0,3,3,31,10,"",4151
"Monroe Landing","2008",2008-08-09,7,NA,NA,NA,NA,NA,NA,NA,NA,32,11,"",4152
"Monroe Landing","2009",2009-07-03,4,NA,NA,NA,NA,NA,NA,NA,NA,27,6,"",4153
"Monroe Landing","2009",2009-07-11,13,"1",NA,NA,0,0,0,0,0,28,7,"",4154
"Monroe Landing","2009",2009-07-17,NA,"2",NA,NA,0,0,0,2,2,29,8,"",4155
"Monroe Landing","2009",2009-07-17,NA,"3",NA,NA,0,1,0,0,1,29,8,"",4156
"Monroe Landing","2009",2009-07-18,7,NA,3,NA,NA,NA,NA,NA,NA,29,8,"",4157
"Monroe Landing","2009",2009-07-25,13,"2",5,NA,0,0,0,0,0,30,9,"",4158
"Monroe Landing","2009",2009-07-25,13,"1",5,NA,0,0,0,0,0,30,9,"",4159
"Monroe Landing","2009",2009-07-25,13,"5",5,NA,0,0,0,0,0,30,9,"",4160
"Monroe Landing","2009",2009-07-25,13,"3",5,NA,0,1,0,0,1,30,9,"",4161
"Monroe Landing","2009",2009-07-25,13,"4",5,NA,2,0,0,0,0,30,9,"",4162
"Monroe Landing","2009",2009-08-06,8,"3",5,NA,0,1,0,0,1,32,11,"",4163
"Monroe Landing","2009",2009-08-08,8,"3",5,NA,0,1,0,0,1,32,11,"",4164
"Monroe Landing","2009",2009-08-15,26,NA,5,NA,NA,NA,NA,NA,NA,33,12,"",4165
"Monroe Landing","2009",2009-08-22,5,NA,5,NA,NA,NA,NA,NA,NA,34,13,"",4166
"Monroe Landing","2010",2010-06-28,12,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",4167
"Monroe Landing","2010",2010-07-05,10,"3",1,NA,0,1,0,0,1,27,6,"",4168
"Monroe Landing","2010",2010-07-06,10,"2",2,NA,0,1,0,0,1,27,6,"",4169
"Monroe Landing","2010",2010-07-17,14,"1",3,1,0,1,0,0,1,28,7,"",4170
"Monroe Landing","2010",2010-07-17,14,"3",3,1,1,0,0,0,0,28,7,"",4171
"Monroe Landing","2010",2010-07-17,14,"2",3,1,0,1,0,0,1,28,7,"",4172
"Monroe Landing","2010",2010-07-19,NA,"3",3,NA,0,1,0,0,1,29,8,"",4173
"Monroe Landing","2010",2010-07-19,NA,"2",3,NA,0,1,0,0,1,29,8,"",4174
"Monroe Landing","2010",2010-07-19,NA,"1",3,NA,0,1,0,0,1,29,8,"",4175
"Monroe Landing","2010",2010-08-02,15,NA,3,NA,NA,NA,NA,NA,NA,31,10,"",4176
"Monroe Landing","2011",2011-07-01,4,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",4177
"Monroe Landing","2011",2011-07-08,9,NA,NA,NA,NA,NA,NA,NA,NA,27,6,"",4178
"Monroe Landing","2011",2011-07-15,9,"1",1,NA,0,1,0,0,1,28,7,"",4179
"Monroe Landing","2011",2011-07-21,11,"1",2,NA,0,1,0,0,1,29,8,"",4180
"Monroe Landing","2011",2011-07-21,11,"2",2,NA,0,0,1,0,1,29,8,"",4181
"Monroe Landing","2011",2011-08-04,6,"1",2,NA,0,0,0,1,1,31,10,"",4182
"Monroe Landing","2011",2011-08-04,6,"2",2,NA,0,0,0,1,1,31,10,"",4183
"Monroe Landing","2011",2011-08-13,13,"1",3,NA,0,1,0,0,1,32,11,"",4184
"Monroe Landing","2011",2011-08-13,13,"3",3,NA,0,1,0,0,1,32,11,"",4185
"Monroe Landing","2011",2011-08-17,7,"3",3,5,5,0,0,0,0,33,12,"",4186
"Monroe Landing","2011",2011-08-23,NA,"1",NA,NA,0,0,0,1,1,34,13,"",4187
"Monroe Landing","2011",2011-08-23,NA,"2",NA,NA,0,0,1,0,1,34,13,"",4188
"Monroe Landing","2011",2011-08-23,NA,"3",NA,NA,0,1,0,0,1,34,13,"",4189
"Monroe Landing","2011",2011-08-24,12,NA,3,NA,NA,NA,NA,NA,NA,34,13,"",4190
"Monroe Landing","2012",2012-06-26,7,"4",1,1,1,0,0,0,0,26,5,"",4191
"Monroe Landing","2012",2012-07-04,6,NA,1,NA,NA,NA,NA,NA,NA,27,6,"",4192
"Monroe Landing","2012",2012-07-11,8,"4",1,NA,0,3,0,0,3,28,7,"",4193
"Monroe Landing","2012",2012-07-18,6,"4",1,NA,0,1,0,0,1,29,8,"",4194
"Monroe Landing","2012",2012-07-24,13,"4",1,NA,0,1,0,0,1,30,9,"",4195
"Monroe Landing","2012",2012-07-31,4,"4",1,NA,0,2,0,0,2,31,10,"",4196
"Monroe Landing","2012",2012-08-07,11,"4",1,NA,0,1,0,0,1,32,11,"",4197
"Monroe Landing","2012",2012-08-14,13,"4",1,NA,0,2,0,0,2,33,12,"",4198
"Monroe Landing","2012",2012-08-21,15,NA,1,NA,NA,NA,NA,NA,NA,34,13,"",4199
"Monroe Landing","2012",2012-08-28,0,NA,1,NA,NA,NA,NA,NA,NA,35,14,"",4200
"Monroe Landing","2013",2013-06-25,2,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",4201
"Monroe Landing","2013",2013-07-01,4,"12",2,1,0,1,0,0,1,27,6,"",4202
"Monroe Landing","2013",2013-07-01,4,"4",2,1,1,1,0,0,1,27,6,"",4203
"Monroe Landing","2013",2013-07-11,9,"4",2,NA,0,3,0,0,3,28,7,"",4204
"Monroe Landing","2013",2013-07-11,9,"12",2,NA,0,1,0,0,1,28,7,"",4205
"Monroe Landing","2013",2013-07-17,9,"12",2,NA,0,1,0,0,1,29,8,"",4206
"Monroe Landing","2013",2013-07-17,9,"4",2,NA,0,1,0,0,1,29,8,"",4207
"Monroe Landing","2013",2013-07-24,16,"4",2,NA,0,2,0,0,2,30,9,"",4208
"Monroe Landing","2013",2013-07-31,12,"4",2,NA,0,1,0,0,1,31,10,"",4209
"Monroe Landing","2013",2013-08-06,12,NA,2,NA,NA,NA,NA,NA,NA,32,11,"",4210
"Monroe Landing","2013",2013-08-13,16,NA,2,NA,NA,NA,NA,NA,NA,33,12,"",4211
"Monroe Landing","2014",2014-06-20,5,"1",1,1,1,0,0,0,0,25,4,"",4212
"Monroe Landing","2014",2014-06-24,8,NA,1,NA,NA,NA,NA,NA,NA,26,5,"",4213
"Monroe Landing","2014",2014-06-27,5,NA,1,NA,NA,NA,NA,NA,NA,26,5,"",4214
"Monroe Landing","2014",2014-07-10,7,"1",1,NA,0,0,1,0,1,28,7,"",4215
"Monroe Landing","2014",2014-07-16,8,NA,1,NA,NA,NA,NA,NA,NA,29,8,"",4216
"Monroe Landing","2014",2014-07-25,11,"1",1,NA,0,0,1,0,1,30,9,"",4217
"Monroe Landing","2014",2014-07-31,11,"1",1,NA,0,1,1,1,3,31,10,"",4218
"Monroe Landing","2014",2014-08-05,11,NA,1,NA,NA,NA,NA,NA,NA,32,11,"",4219
"Monroe Landing","2014",2014-08-19,11,NA,1,NA,NA,NA,NA,NA,NA,34,13,"",4220
"Monroe Landing","2015",2015-06-17,9,NA,2,1,NA,NA,NA,NA,NA,25,4,"",4221
"Monroe Landing","2015",2015-06-24,12,NA,0,0,NA,NA,NA,NA,NA,26,5,"",4222
"Monroe Landing","2015",2015-07-01,8,NA,0,0,NA,NA,NA,NA,NA,27,6,"",4223
"Monroe Landing","2015",2015-07-08,6,NA,1,1,NA,NA,NA,NA,NA,28,7,"",4224
"Monroe Landing","2015",2015-07-15,4,NA,0,0,NA,NA,NA,NA,NA,29,8,"",4225
"Monroe Landing","2015",2015-07-21,10,NA,1,2,NA,NA,NA,NA,NA,30,9,"",4226
"Monroe Landing","2015",2015-07-28,6,NA,0,0,NA,NA,NA,NA,NA,31,10,"",4227
"Monroe Landing","2015",2015-08-04,12,NA,1,1,NA,NA,NA,NA,NA,32,11,"",4228
"Monroe Landing","2015",2015-08-11,8,NA,0,0,NA,NA,NA,NA,NA,33,12,"",4229
"Monroe Landing","2015",2015-08-17,10,NA,0,0,NA,NA,NA,NA,NA,34,13,"",4230
"Monroe Landing","2016",2016-06-06,6,NA,0,0,NA,NA,NA,NA,NA,23,2,"",4231
"Monroe Landing","2016",2016-06-13,7,NA,0,0,NA,NA,NA,NA,NA,24,3,"",4232
"Monroe Landing","2016",2016-06-20,6,NA,0,0,NA,NA,NA,NA,NA,25,4,"",4233
"Monroe Landing","2016",2016-06-27,6,NA,1,2,NA,NA,NA,NA,NA,26,5,"",4234
"Monroe Landing","2016",2016-07-04,6,NA,1,2,NA,NA,NA,NA,NA,27,6,"",4235
"Monroe Landing","2016",2016-07-12,7,NA,1,2,NA,NA,NA,NA,NA,28,7,"",4236
"Monroe Landing","2016",2016-07-23,7,NA,1,3,NA,NA,NA,NA,NA,29,8,"",4237
"Monroe Landing","2016",2016-07-27,10,NA,1,4,NA,NA,NA,NA,NA,30,9,"",4238
"Monroe Landing","2016",2016-08-01,9,NA,0,0,NA,NA,NA,NA,NA,31,10,"",4239
"Monroe Landing","2016",2016-08-08,5,NA,0,0,NA,NA,NA,NA,NA,32,11,"",4240
"Monroe Landing","2016",2016-08-15,5,NA,0,0,NA,NA,NA,NA,NA,33,12,"",4241
"Mutiny Sands","2008",2008-06-26,40,"7",3,NA,1,0,0,0,0,26,5,"",4242
"Mutiny Sands","2008",2008-06-26,40,"1",3,NA,1,0,0,0,0,26,5,"",4243
"Mutiny Sands","2008",2008-06-26,40,"2",3,NA,1,0,0,0,0,26,5,"",4244
"Mutiny Sands","2008",2008-07-10,40,"1",NA,NA,0,1,0,0,1,28,7,"",4245
"Mutiny Sands","2008",2008-07-16,33,"7",3,NA,2,0,2,0,2,29,8,"",4246
"Mutiny Sands","2008",2008-07-16,33,"8",3,NA,0,1,0,0,1,29,8,"",4247
"Mutiny Sands","2008",2008-07-16,33,"1",3,NA,0,3,2,0,5,29,8,"",4248
"Mutiny Sands","2008",2008-07-16,33,"2",3,NA,3,0,0,0,0,29,8,"",4249
"Mutiny Sands","2008",2008-07-24,50,"1",9,NA,1,2,1,0,3,30,9,"",4250
"Mutiny Sands","2008",2008-07-24,50,"5",9,NA,1,0,0,0,0,30,9,"",4251
"Mutiny Sands","2008",2008-07-24,50,"8",9,NA,0,1,1,0,2,30,9,"",4252
"Mutiny Sands","2008",2008-07-24,50,"9",9,NA,0,0,1,0,1,30,9,"",4253
"Mutiny Sands","2008",2008-07-24,50,"2",9,NA,0,0,0,1,1,30,9,"",4254
"Mutiny Sands","2008",2008-07-24,50,"4",9,NA,1,0,0,0,0,30,9,"",4255
"Mutiny Sands","2008",2008-07-24,50,"6",9,NA,1,0,2,0,2,30,9,"",4256
"Mutiny Sands","2008",2008-07-24,50,"7",9,NA,2,0,0,0,0,30,9,"",4257
"Mutiny Sands","2008",2008-07-24,50,"3",9,NA,1,0,0,0,0,30,9,"",4258
"Mutiny Sands","2009",2009-07-01,17,"4",1,NA,0,1,1,0,2,27,6,"",4259
"Mutiny Sands","2009",2009-07-08,34,"4",1,NA,0,1,0,0,1,28,7,"",4260
"Mutiny Sands","2009",2009-07-15,45,"8",7,NA,0,1,0,0,1,29,8,"",4261
"Mutiny Sands","2009",2009-07-15,45,"5",7,NA,0,2,0,0,2,29,8,"",4262
"Mutiny Sands","2009",2009-07-15,45,"7",7,NA,0,1,0,0,1,29,8,"",4263
